film_name,film_year,film_rate,link,poster
Shiva Baby,2020,3.78,https://letterboxd.com/film/shiva-baby-2020/,https://a.ltrbxd.com/resized/film-poster/5/8/9/0/9/3/589093-shiva-baby-0-70-0-105-crop.jpg?v=a258215f88
The Princess and the Frog,2009,3.96,https://letterboxd.com/film/the-princess-and-the-frog/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Ocean's Eight,2018,3.37,https://letterboxd.com/film/oceans-eight/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Madagascar,2005,3.60,https://letterboxd.com/film/madagascar/,https://a.ltrbxd.com/resized/sm/upload/4g/qd/0m/h2/80MP1QuE4D8TQ0EBygGbWiWadrd-0-70-0-105-crop.jpg?v=bf11b45f90
Mission: Impossible – Dead Reckoning,2023,3.69,https://letterboxd.com/film/mission-impossible-dead-reckoning/,https://a.ltrbxd.com/resized/film-poster/5/0/3/4/0/2/503402-mission-impossible-dead-reckoning-part-one-0-70-0-105-crop.jpg?v=34b8b35ec9
Casino Royale,2006,4.03,https://letterboxd.com/film/casino-royale-2006/,https://a.ltrbxd.com/resized/sm/upload/qb/if/j8/jr/zlWBxz2pTA9p45kUTrI8AQiKrHm-0-70-0-105-crop.jpg?v=c06add9fe8
Wonder Woman,2017,3.20,https://letterboxd.com/film/wonder-woman-2017/,https://a.ltrbxd.com/resized/film-poster/2/2/5/0/2/7/225027-wonder-woman-0-70-0-105-crop.jpg?v=4d37bba9b1
Wuthering Heights,2026,2.83,https://letterboxd.com/film/wuthering-heights-2026/,https://a.ltrbxd.com/resized/film-poster/1/1/9/6/9/1/1/1196911-wuthering-heights-2026-0-70-0-105-crop.jpg?v=7d02cf3bdc
Casino,1995,4.21,https://letterboxd.com/film/casino/,https://a.ltrbxd.com/resized/sm/upload/6p/om/dp/mc/casino-original-0-70-0-105-crop.jpg?v=4bb9a2596f
It Follows,2014,3.42,https://letterboxd.com/film/it-follows/,https://a.ltrbxd.com/resized/sm/upload/zr/lv/9v/wy/4MrwJZr0R9LbyOgZqwLNmtzzxbu-0-70-0-105-crop.jpg?v=0f234ef9c3
A Nightmare on Elm Street,1984,3.71,https://letterboxd.com/film/a-nightmare-on-elm-street/,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/8/51708-a-nightmare-on-elm-street-0-70-0-105-crop.jpg?v=659352ad1f
Aladdin,1992,3.90,https://letterboxd.com/film/aladdin/,https://a.ltrbxd.com/resized/sm/upload/n3/26/lb/e2/trm94WPjW5ApKulhFvuRm5cT8KQ-0-70-0-105-crop.jpg?v=7aa7423779
Freaky Friday,2003,3.53,https://letterboxd.com/film/freaky-friday-2003/,https://a.ltrbxd.com/resized/film-poster/4/6/3/3/1/46331-freaky-friday-0-70-0-105-crop.jpg?v=28ee6e7c8a
John Wick: Chapter 3 – Parabellum,2019,3.68,https://letterboxd.com/film/john-wick-chapter-3-parabellum/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Snowpiercer,2013,3.67,https://letterboxd.com/film/snowpiercer/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Suspiria,1977,3.92,https://letterboxd.com/film/suspiria/,https://a.ltrbxd.com/resized/film-poster/4/4/9/0/0/44900-suspiria-0-70-0-105-crop.jpg?v=d1fbb1d377
Groundhog Day,1993,3.81,https://letterboxd.com/film/groundhog-day/,https://a.ltrbxd.com/resized/film-poster/5/1/9/1/4/51914-groundhog-day-0-70-0-105-crop.jpg?v=9361c0080d
Singin' in the Rain,1952,4.35,https://letterboxd.com/film/singin-in-the-rain/,https://a.ltrbxd.com/resized/sm/upload/xc/8e/3x/nt/nUP6Kna8oiUl2VNbEQ4BJhTcpO8-0-70-0-105-crop.jpg?v=2c7de99ac3
Monsters University,2013,3.49,https://letterboxd.com/film/monsters-university/,https://a.ltrbxd.com/resized/sm/upload/jp/xk/2p/xm/rmhqxsa5RDlcDDGWnGr8t5IG6Fw-0-70-0-105-crop.jpg?v=c30ddfcda2
Eternity,2025,3.73,https://letterboxd.com/film/eternity-2025-1/,https://a.ltrbxd.com/resized/film-poster/1/1/4/3/3/9/0/1143390-eternity-2025-1-0-70-0-105-crop.jpg?v=adc98f0553
Ice Age,2002,3.59,https://letterboxd.com/film/ice-age/,https://a.ltrbxd.com/resized/film-poster/5/1/6/7/0/51670-ice-age-0-70-0-105-crop.jpg?v=e24a5fb66e
Mission: Impossible – The Final Reckoning,2025,3.45,https://letterboxd.com/film/mission-impossible-the-final-reckoning/,https://a.ltrbxd.com/resized/film-poster/5/0/3/4/0/3/503403-mission-impossible-the-final-reckoning-0-70-0-105-crop.jpg?v=00eae3744d
Eraserhead,1977,3.83,https://letterboxd.com/film/eraserhead/,https://a.ltrbxd.com/resized/sm/upload/cw/7x/ig/m6/l8oAmU5swopsyWzTHpZtAK15Mrc-0-70-0-105-crop.jpg?v=c9fb159d8f
Paddington,2014,3.80,https://letterboxd.com/film/paddington/,https://a.ltrbxd.com/resized/film-poster/9/2/1/6/0/92160-paddington-0-70-0-105-crop.jpg?v=c7db8f284b
The Hobbit: An Unexpected Journey,2012,3.57,https://letterboxd.com/film/the-hobbit-an-unexpected-journey/,https://a.ltrbxd.com/resized/sm/upload/s7/p6/sy/6v/mfSAahVkAIYFkx1GVFSlCEdn0mt-0-70-0-105-crop.jpg?v=282e4f2260
Life Is Beautiful,1997,4.40,https://letterboxd.com/film/life-is-beautiful/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Boyhood,2014,3.83,https://letterboxd.com/film/boyhood/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Possession,1981,4.04,https://letterboxd.com/film/possession/,https://a.ltrbxd.com/resized/sm/upload/8c/pk/z8/4v/aIjO3kraeaD4MDBSef3rTO2vIuZ-0-70-0-105-crop.jpg?v=cb9f332628
Paprika,2006,4.10,https://letterboxd.com/film/paprika-2006/,https://a.ltrbxd.com/resized/film-poster/4/9/0/2/3/49023-paprika-0-70-0-105-crop.jpg?v=bdcabb9981
Ghostbusters,1984,3.74,https://letterboxd.com/film/ghostbusters/,https://a.ltrbxd.com/resized/film-poster/6/1/6/6/6166-ghostbusters-0-70-0-105-crop.jpg?v=02587ca19f
A Quiet Place Part II,2020,3.41,https://letterboxd.com/film/a-quiet-place-part-ii/,https://a.ltrbxd.com/resized/film-poster/4/5/0/3/3/7/450337-a-quiet-place-part-ii-0-70-0-105-crop.jpg?v=75a12b8eec
She's the Man,2006,3.48,https://letterboxd.com/film/shes-the-man/,https://a.ltrbxd.com/resized/film-poster/4/6/9/4/6/46946-she-s-the-man-0-70-0-105-crop.jpg?v=15a15f33fb
Heathers,1989,3.77,https://letterboxd.com/film/heathers/,https://a.ltrbxd.com/resized/film-poster/5/0/1/7/7/50177-heathers-0-70-0-105-crop.jpg?v=dbd1f7062c
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,3.63,https://letterboxd.com/film/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe/,https://a.ltrbxd.com/resized/sm/upload/qz/9c/5h/2g/tFOQ4q6JnHcdw58ThL4SzFv37NT-0-70-0-105-crop.jpg?v=2d446cc094
Skyfall,2012,3.94,https://letterboxd.com/film/skyfall/,https://a.ltrbxd.com/resized/sm/upload/5j/ag/wy/k3/bwCC7klDpDcVtEXDK74vDzXLyeF-0-70-0-105-crop.jpg?v=3241094b0a
Incendies,2010,4.44,https://letterboxd.com/film/incendies/,https://a.ltrbxd.com/resized/film-poster/1/8/6/2/7/18627-incendies-0-70-0-105-crop.jpg?v=428c0056f4
Fantastic Beasts and Where to Find Them,2016,3.18,https://letterboxd.com/film/fantastic-beasts-and-where-to-find-them/,https://a.ltrbxd.com/resized/film-poster/1/8/2/9/1/0/182910-fantastic-beasts-and-where-to-find-them-0-70-0-105-crop.jpg?v=e777392de8
Five Nights at Freddy's 2,2025,2.58,https://letterboxd.com/film/five-nights-at-freddys-2/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Bridget Jones's Diary,2001,3.47,https://letterboxd.com/film/bridget-joness-diary/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Dirty Dancing,1987,3.73,https://letterboxd.com/film/dirty-dancing/,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/2/51962-dirty-dancing-0-70-0-105-crop.jpg?v=62e57df498
"Three Billboards Outside Ebbing, Missouri",2017,4.06,https://letterboxd.com/film/three-billboards-outside-ebbing-missouri/,https://a.ltrbxd.com/resized/film-poster/2/9/1/6/1/0/291610-three-billboards-outside-ebbing-missouri-0-70-0-105-crop.jpg?v=26123017e3
Ant-Man and the Wasp: Quantumania,2023,2.16,https://letterboxd.com/film/ant-man-and-the-wasp-quantumania/,https://a.ltrbxd.com/resized/film-poster/5/6/6/2/3/7/566237-ant-man-and-the-wasp-quantumania-0-70-0-105-crop.jpg?v=27ced3fac4
Life of Pi,2012,3.74,https://letterboxd.com/film/life-of-pi/,https://a.ltrbxd.com/resized/film-poster/7/4/3/4/8/74348-life-of-pi-0-70-0-105-crop.jpg?v=5b5f120090
Zoolander,2001,3.40,https://letterboxd.com/film/zoolander/,https://a.ltrbxd.com/resized/film-poster/4/7/1/9/8/47198-zoolander-0-70-0-105-crop.jpg?v=b30902c672
May December,2023,3.65,https://letterboxd.com/film/may-december/,https://a.ltrbxd.com/resized/sm/upload/zh/p4/cg/6v/may-december-0-70-0-105-crop.jpg?v=40f7f230a3
The Proposal,2009,3.37,https://letterboxd.com/film/the-proposal-2009/,https://a.ltrbxd.com/resized/film-poster/4/0/4/7/9/40479-the-proposal-0-70-0-105-crop.jpg?v=3ae07535cc
The Cabin in the Woods,2011,3.37,https://letterboxd.com/film/the-cabin-in-the-woods/,https://a.ltrbxd.com/resized/film-poster/3/7/5/9/8/37598-the-cabin-in-the-woods-0-70-0-105-crop.jpg?v=0f79c08986
M3GAN,2022,2.69,https://letterboxd.com/film/m3gan/,https://a.ltrbxd.com/resized/film-poster/4/6/5/6/4/9/465649-m3gan-0-70-0-105-crop.jpg?v=e0df89bac5
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4.30,https://letterboxd.com/film/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb/,https://a.ltrbxd.com/resized/film-poster/5/1/2/1/8/51218-dr-strangelove-or-how-i-learned-to-stop-worrying-and-love--0-70-0-105-crop.jpg?v=c814dfbae0
The Emperor's New Groove,2000,3.93,https://letterboxd.com/film/the-emperors-new-groove/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Fabelmans,2022,4.00,https://letterboxd.com/film/the-fabelmans/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Jumanji: Welcome to the Jungle,2017,3.11,https://letterboxd.com/film/jumanji-welcome-to-the-jungle/,https://a.ltrbxd.com/resized/sm/upload/j1/1c/as/56/bUzOyCgsb6FLXco6mxaNufY0joi-0-70-0-105-crop.jpg?v=42a89a6ebb
Rosemary's Baby,1968,4.21,https://letterboxd.com/film/rosemarys-baby/,https://a.ltrbxd.com/resized/sm/upload/ea/vc/su/y2/fdLOXB8AysEGRL44I1RvoKiWDcW-0-70-0-105-crop.jpg?v=8e18e4f70c
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,3.00,https://letterboxd.com/film/birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn/,https://a.ltrbxd.com/resized/film-poster/4/2/6/1/3/1/426131-birds-of-prey-and-the-fantabulous-emancipation-of-one-har-0-70-0-105-crop.jpg?v=e326912be2
Men in Black,1997,3.69,https://letterboxd.com/film/men-in-black/,https://a.ltrbxd.com/resized/film-poster/5/1/5/1/4/51514-men-in-black-0-70-0-105-crop.jpg?v=b5749570bd
X-Men: Days of Future Past,2014,3.69,https://letterboxd.com/film/x-men-days-of-future-past/,https://a.ltrbxd.com/resized/film-poster/9/9/5/0/7/99507-x-men-days-of-future-past-0-70-0-105-crop.jpg?v=98ca8351c1
Monkey Man,2024,3.72,https://letterboxd.com/film/monkey-man/,https://a.ltrbxd.com/resized/film-poster/4/8/8/7/5/1/488751-monkey-man-0-70-0-105-crop.jpg?v=0c25a18552
Finding Dory,2016,3.26,https://letterboxd.com/film/finding-dory/,https://a.ltrbxd.com/resized/film-poster/9/9/4/0/2/99402-finding-dory-0-70-0-105-crop.jpg?v=7f9734ec2d
Rise of the Planet of the Apes,2011,3.67,https://letterboxd.com/film/rise-of-the-planet-of-the-apes/,https://a.ltrbxd.com/resized/film-poster/4/9/4/8/4948-rise-of-the-planet-of-the-apes-0-70-0-105-crop.jpg?v=2185768098
Waves,2019,3.96,https://letterboxd.com/film/waves-2019/,https://a.ltrbxd.com/resized/film-poster/4/6/2/5/7/3/462573-waves-0-70-0-105-crop.jpg?v=5a8ec53acd
Night at the Museum,2006,3.37,https://letterboxd.com/film/night-at-the-museum/,https://a.ltrbxd.com/resized/film-poster/5/0/9/4/1/50941-night-at-the-museum-0-70-0-105-crop.jpg?v=8e664558ef
Leave the World Behind,2023,2.84,https://letterboxd.com/film/leave-the-world-behind-2023/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Evil Dead Rise,2023,3.14,https://letterboxd.com/film/evil-dead-rise/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
A Silent Voice: The Movie,2016,4.20,https://letterboxd.com/film/a-silent-voice-the-movie/,https://a.ltrbxd.com/resized/sm/upload/4u/io/br/dp/drlyoSKDOPnxzJFrRWGqzDsyJvR-0-70-0-105-crop.jpg?v=acbeccd915
The Conjuring 2,2016,3.44,https://letterboxd.com/film/the-conjuring-2/,https://a.ltrbxd.com/resized/film-poster/1/8/3/2/5/5/183255-the-conjuring-2-0-70-0-105-crop.jpg?v=d3a6df245b
Normal People,2020,4.40,https://letterboxd.com/film/normal-people-2020/,https://a.ltrbxd.com/resized/film-poster/6/2/0/7/8/1/620781-normal-people-0-70-0-105-crop.jpg?v=9a7cce9f55
Seven Samurai,1954,4.60,https://letterboxd.com/film/seven-samurai/,https://a.ltrbxd.com/resized/sm/upload/ji/5q/0k/rv/v6xrz4fr92KY1oNC3HsEvrsvR1n-0-70-0-105-crop.jpg?v=973d70bb0c
Another Round,2020,4.09,https://letterboxd.com/film/another-round/,https://a.ltrbxd.com/resized/film-poster/5/0/8/2/4/6/508246-another-round-0-70-0-105-crop.jpg?v=6227862b11
Kinds of Kindness,2024,3.32,https://letterboxd.com/film/kinds-of-kindness/,https://a.ltrbxd.com/resized/film-poster/9/2/8/2/6/1/928261-kinds-of-kindness-0-70-0-105-crop.jpg?v=719ff64e2b
Cinema Paradiso,1988,4.50,https://letterboxd.com/film/cinema-paradiso/,https://a.ltrbxd.com/resized/film-poster/4/5/4/9/3/45493-cinema-paradiso-0-70-0-105-crop.jpg?v=8e66264ed4
50 First Dates,2004,3.39,https://letterboxd.com/film/50-first-dates/,https://a.ltrbxd.com/resized/film-poster/5/0/7/7/3/50773-50-first-dates-0-70-0-105-crop.jpg?v=070edf166e
Suspiria,2018,3.73,https://letterboxd.com/film/suspiria-2018/,https://a.ltrbxd.com/resized/film-poster/2/9/3/0/6/6/293066-suspiria-0-70-0-105-crop.jpg?v=1e4a2f2d40
Beau Is Afraid,2023,3.42,https://letterboxd.com/film/beau-is-afraid/,https://a.ltrbxd.com/resized/film-poster/7/1/5/8/5/6/715856-beau-is-afraid-0-70-0-105-crop.jpg?v=b5fd01665a
The Idea of You,2024,2.50,https://letterboxd.com/film/the-idea-of-you-2024/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Dazed and Confused,1993,3.91,https://letterboxd.com/film/dazed-and-confused/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Snatch,2000,4.04,https://letterboxd.com/film/snatch/,https://a.ltrbxd.com/resized/sm/upload/6p/tf/oh/ao/on9JlbGEccLsYkjeEph2Whm1DIp-0-70-0-105-crop.jpg?v=ea6fc1a2db
The Hunt,2012,4.28,https://letterboxd.com/film/the-hunt-2012/,https://a.ltrbxd.com/resized/film-poster/8/4/0/5/1/84051-the-hunt-0-70-0-105-crop.jpg?v=f1c08cc1a2
12 Years a Slave,2013,4.16,https://letterboxd.com/film/12-years-a-slave/,https://a.ltrbxd.com/resized/film-poster/6/2/6/7/1/62671-12-years-a-slave-0-70-0-105-crop.jpg?v=f29aef4645
Pirates of the Caribbean: At World's End,2007,3.58,https://letterboxd.com/film/pirates-of-the-caribbean-at-worlds-end/,https://a.ltrbxd.com/resized/film-poster/5/1/7/7/3/51773-pirates-of-the-caribbean-at-worlds-end-0-70-0-105-crop.jpg?v=c8c8baa1a7
The Twilight Saga: Eclipse,2010,2.72,https://letterboxd.com/film/the-twilight-saga-eclipse/,https://a.ltrbxd.com/resized/film-poster/3/7/0/8/8/37088-the-twilight-saga-eclipse-0-70-0-105-crop.jpg?v=b7981ac336
How to Train Your Dragon 2,2014,3.85,https://letterboxd.com/film/how-to-train-your-dragon-2/,https://a.ltrbxd.com/resized/film-poster/6/9/1/4/2/69142-how-to-train-your-dragon-2-0-70-0-105-crop.jpg?v=948eb92628
No Time to Die,2021,3.52,https://letterboxd.com/film/no-time-to-die-2021/,https://a.ltrbxd.com/resized/film-poster/3/0/5/9/6/4/305964-no-time-to-die-0-70-0-105-crop.jpg?v=4651ce5b05
The Darjeeling Limited,2007,3.85,https://letterboxd.com/film/the-darjeeling-limited/,https://a.ltrbxd.com/resized/film-poster/4/9/2/6/8/49268-the-darjeeling-limited-0-70-0-105-crop.jpg?v=3e69deba27
Guillermo del Toro's Pinocchio,2022,3.99,https://letterboxd.com/film/guillermo-del-toros-pinocchio/,https://a.ltrbxd.com/resized/film-poster/4/8/4/2/6/3/484263-guillermo-del-toro-s-pinocchio-0-70-0-105-crop.jpg?v=1408b5602c
Ted,2012,3.07,https://letterboxd.com/film/ted/,https://a.ltrbxd.com/resized/sm/upload/ow/bs/pe/yv/carghLovNNSEphT9UZXTJ74I7lE-0-70-0-105-crop.jpg?v=8568f99d56
Beauty and the Beast,1991,3.91,https://letterboxd.com/film/beauty-and-the-beast-1991/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Boy in the Striped Pyjamas,2008,3.68,https://letterboxd.com/film/the-boy-in-the-striped-pyjamas/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Polar Express,2004,3.31,https://letterboxd.com/film/the-polar-express/,https://a.ltrbxd.com/resized/film-poster/4/8/8/8/3/48883-the-polar-express-0-70-0-105-crop.jpg?v=3f712d66a6
Moneyball,2011,3.92,https://letterboxd.com/film/moneyball/,https://a.ltrbxd.com/resized/sm/upload/h1/fd/pz/pi/3oAa8mJJ97CH9AeGEY6vjAxqcvZ-0-70-0-105-crop.jpg?v=3ce471493f
Train Dreams,2025,4.08,https://letterboxd.com/film/train-dreams/,https://a.ltrbxd.com/resized/film-poster/1/1/2/5/3/8/3/1125383-train-dreams-0-70-0-105-crop.jpg?v=55740bb5b4
Hercules,1997,3.84,https://letterboxd.com/film/hercules-1997/,https://a.ltrbxd.com/resized/film-poster/4/4/8/3/8/44838-hercules-1997-0-70-0-105-crop.jpg?v=bd92a50ce8
Mission: Impossible,1996,3.62,https://letterboxd.com/film/mission-impossible/,https://a.ltrbxd.com/resized/film-poster/5/1/2/0/6/51206-mission-impossible-0-70-0-105-crop.jpg?v=7b7690e145
Fresh,2022,3.42,https://letterboxd.com/film/fresh-2022/,https://a.ltrbxd.com/resized/film-poster/7/0/6/0/6/4/706064-fresh-0-70-0-105-crop.jpg?v=546285b96d
World War Z,2013,3.20,https://letterboxd.com/film/world-war-z/,https://a.ltrbxd.com/resized/film-poster/5/7/2/9/2/57292-world-war-z-0-70-0-105-crop.jpg?v=9391f2d1b7
Thirteen,2003,3.50,https://letterboxd.com/film/thirteen/,https://a.ltrbxd.com/resized/sm/upload/mu/x3/z5/bq/6DovUDPK1ednXrc2klOAxABZzLe-0-70-0-105-crop.jpg?v=b1aad45e07
Dungeons & Dragons: Honor Among Thieves,2023,3.51,https://letterboxd.com/film/dungeons-dragons-honor-among-thieves/,https://a.ltrbxd.com/resized/film-poster/4/2/4/0/0/3/424003-dungeons-dragons-honor-among-thieves-0-70-0-105-crop.jpg?v=7c3c4fddf9
Raging Bull,1980,4.22,https://letterboxd.com/film/raging-bull/,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/6/50956-raging-bull-0-70-0-105-crop.jpg?v=b25f43f7b6
Gravity,2013,3.51,https://letterboxd.com/film/gravity-2013/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Monkey,2025,2.63,https://letterboxd.com/film/the-monkey-2025/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Indiana Jones and the Last Crusade,1989,4.10,https://letterboxd.com/film/indiana-jones-and-the-last-crusade/,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/1/51961-indiana-jones-and-the-last-crusade-0-70-0-105-crop.jpg?v=a75f6c2e01
Minari,2020,4.08,https://letterboxd.com/film/minari/,https://a.ltrbxd.com/resized/film-poster/5/4/2/4/4/9/542449-minari-0-70-0-105-crop.jpg?v=29fbd9f379
Persona,1966,4.39,https://letterboxd.com/film/persona/,https://a.ltrbxd.com/resized/film-poster/5/1/3/5/5/51355-persona-0-70-0-105-crop.jpg?v=aca1e0fd3d
The Talented Mr. Ripley,1999,3.87,https://letterboxd.com/film/the-talented-mr-ripley/,https://a.ltrbxd.com/resized/film-poster/5/1/1/3/8/51138-the-talented-mr-ripley-0-70-0-105-crop.jpg?v=70e0a57506
The Intouchables,2011,4.15,https://letterboxd.com/film/the-intouchables/,https://a.ltrbxd.com/resized/sm/upload/6d/b1/v2/4j/intouchables-0-70-0-105-crop.jpg?v=98a4b40496
Room,2015,3.96,https://letterboxd.com/film/room-2015/,https://a.ltrbxd.com/resized/sm/upload/19/uq/1o/de/eqFckcHuFCT1FrzLOAvXBb4jHwq-0-70-0-105-crop.jpg?v=04679b709c
Do the Right Thing,1989,4.40,https://letterboxd.com/film/do-the-right-thing/,https://a.ltrbxd.com/resized/sm/upload/zm/fz/vn/ie/obNQLtdeJy3IiKnExWoWBJH8V67-0-70-0-105-crop.jpg?v=b4926532f8
The Sound of Music,1965,4.24,https://letterboxd.com/film/the-sound-of-music/,https://a.ltrbxd.com/resized/film-poster/4/2/5/8/0/42580-the-sound-of-music-0-70-0-105-crop.jpg?v=743d70b886
Mean Girls,2024,2.49,https://letterboxd.com/film/mean-girls-2024/,https://a.ltrbxd.com/resized/film-poster/5/9/8/2/7/4/598274-mean-girls-0-70-0-105-crop.jpg?v=c5c5a46d52
Romeo + Juliet,1996,3.45,https://letterboxd.com/film/romeo-juliet-1996/,https://a.ltrbxd.com/resized/film-poster/5/1/6/4/7/51647-romeo-juliet-0-70-0-105-crop.jpg?v=bbd8155493
Hamilton,2020,4.26,https://letterboxd.com/film/hamilton-2020/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Project X,2012,3.35,https://letterboxd.com/film/project-x-2012/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Thelma & Louise,1991,4.21,https://letterboxd.com/film/thelma-louise/,https://a.ltrbxd.com/resized/sm/upload/wt/r4/hc/iz/pnzuLoE52EiTfjfqRex2uTkH7LB-0-70-0-105-crop.jpg?v=5c24b21874
Scream 2,1997,3.26,https://letterboxd.com/film/scream-2/,https://a.ltrbxd.com/resized/sm/upload/ju/sr/4r/t3/c5AyWNWooMGkJXlqLwmPQCjUwHt-0-70-0-105-crop.jpg?v=b19f368866
Amadeus,1984,4.35,https://letterboxd.com/film/amadeus/,https://a.ltrbxd.com/resized/sm/upload/bn/hr/ki/ay/eP2pJudgGzUlo2kZuh0tF1MInsb-0-70-0-105-crop.jpg?v=907dc282ae
X-Men: First Class,2011,3.60,https://letterboxd.com/film/x-men-first-class/,https://a.ltrbxd.com/resized/film-poster/1/6/0/7/4/16074-x-men-first-class-0-70-0-105-crop.jpg?v=e9593bba93
Queer,2024,3.34,https://letterboxd.com/film/queer-2024/,https://a.ltrbxd.com/resized/film-poster/9/5/5/1/8/4/955184-queer-2024-0-70-0-105-crop.jpg?v=a53659b461
The Mask,1994,3.41,https://letterboxd.com/film/the-mask-1994/,https://a.ltrbxd.com/resized/film-poster/5/1/2/9/8/51298-the-mask-0-70-0-105-crop.jpg?v=0b7bc0d127
The Fast and the Furious,2001,3.49,https://letterboxd.com/film/the-fast-and-the-furious-2001/,https://a.ltrbxd.com/resized/film-poster/4/6/8/1/3/46813-the-fast-and-the-furious-0-70-0-105-crop.jpg?v=ec37dbaf43
The Green Knight,2021,3.68,https://letterboxd.com/film/the-green-knight/,https://a.ltrbxd.com/resized/film-poster/4/8/8/3/9/9/488399-the-green-knight-0-70-0-105-crop.jpg?v=874a267b92
The Platform,2019,3.23,https://letterboxd.com/film/the-platform/,https://a.ltrbxd.com/resized/film-poster/5/4/5/9/8/5/545985-the-platform-0-70-0-105-crop.jpg?v=b3d868a021
Before Midnight,2013,4.02,https://letterboxd.com/film/before-midnight/,https://a.ltrbxd.com/resized/film-poster/1/0/2/4/4/4/102444-before-midnight-0-70-0-105-crop.jpg?v=ce6aba20f1
Emilia Pérez,2024,2.01,https://letterboxd.com/film/emilia-perez/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Rango,2011,3.73,https://letterboxd.com/film/rango/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Scary Movie,2000,3.20,https://letterboxd.com/film/scary-movie-2000/,https://a.ltrbxd.com/resized/film-poster/4/9/4/4/3/49443-scary-movie-0-70-0-105-crop.jpg?v=c949a2d091
Cars 2,2011,3.05,https://letterboxd.com/film/cars-2/,https://a.ltrbxd.com/resized/film-poster/1/6/5/6/0/16560-cars-2-0-70-0-105-crop.jpg?v=cb91a3561f
The Twilight Saga: Breaking Dawn – Part 2,2012,2.95,https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-2/,https://a.ltrbxd.com/resized/film-poster/1/5/0/7/6/15076-the-twilight-saga-breaking-dawn-part-2-0-70-0-105-crop.jpg?v=1557beaa77
Frozen II,2019,3.15,https://letterboxd.com/film/frozen-2/,https://a.ltrbxd.com/resized/film-poster/2/5/8/1/2/7/258127-frozen-ii-0-70-0-105-crop.jpg?v=2684fe54fc
The Babadook,2014,3.31,https://letterboxd.com/film/the-babadook/,https://a.ltrbxd.com/resized/film-poster/1/6/9/7/2/8/169728-the-babadook-0-70-0-105-crop.jpg?v=0821d9c945
Blue Valentine,2010,3.78,https://letterboxd.com/film/blue-valentine/,https://a.ltrbxd.com/resized/sm/upload/dn/ni/2p/7i/r8l15gDSQMupjKXEyXkOMkRpcsn-0-70-0-105-crop.jpg?v=6c93540868
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,3.73,https://letterboxd.com/film/borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan/,https://a.ltrbxd.com/resized/film-poster/5/1/6/1/4/51614-borat-cultural-learnings-of-america-for-make-benefit-glori-0-70-0-105-crop.jpg?v=17316654a2
Enola Holmes,2020,3.14,https://letterboxd.com/film/enola-holmes/,https://a.ltrbxd.com/resized/film-poster/4/2/7/8/5/2/427852-enola-holmes-0-70-0-105-crop.jpg?v=319e1769a5
Cast Away,2000,3.88,https://letterboxd.com/film/cast-away/,https://a.ltrbxd.com/resized/sm/upload/ze/6e/v4/6d/w515BrZvczKIxbHurG6HIiYYrba-0-70-0-105-crop.jpg?v=a219b513ea
